,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
1312,673705679337693185,2015-12-07 03:28:45 +0000,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10,8,10,Dot,429,1317,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,pembroke
1313,673697980713705472,2015-12-07 02:58:09 +0000,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10,8,10,Pickles,2124,4002,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,greater swiss mountain dog
1316,673680198160809984,2015-12-07 01:47:30 +0000,This is Shnuggles. I would kill for Shnuggles. 13/10,13,10,Shnuggles,512,1438,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie
1317,673662677122719744,2015-12-07 00:37:52 +0000,This is Kendall. 12/10 would cuddle the hell out of,12,10,Kendall,390,1310,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor
1318,673656262056419329,2015-12-07 00:12:23 +0000,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog,10,10,Albert,262,755,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,labrador retriever
1320,673583129559498752,2015-12-06 19:21:47 +0000,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10,11,10,Sandy,397,1247,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,labrador retriever
1324,673359818736984064,2015-12-06 04:34:25 +0000,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup,8,10,Steve,721,1529,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,labrador retriever
1325,673355879178194945,2015-12-06 04:18:46 +0000,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10,11,10,Koda,642,1573,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla
1327,673345638550134785,2015-12-06 03:38:05 +0000,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10,7,10,Gerald,1393,2657,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,cardigan
1329,673342308415348736,2015-12-06 03:24:51 +0000,This is Django. He's a skilled assassin pupper. 10/10,10,10,Django,639,1334,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker spaniel
1330,673320132811366400,2015-12-06 01:56:44 +0000,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones,11,10,Frankie,8552,14252,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,labrador retriever
1333,673270968295534593,2015-12-05 22:41:22 +0000,This is Mac. His dad's probably a lawyer. 11/10,11,10,Mac,396,1115,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,labrador retriever
1335,673213039743795200,2015-12-05 18:51:11 +0000,This is Dexter. He just got some big news. 10/10,10,10,Dexter,911,2373,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden retriever
1336,673148804208660480,2015-12-05 14:35:56 +0000,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper,8,10,Fletcher,683,1794,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound
1338,672995267319328768,2015-12-05 04:25:50 +0000,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10,8,10,Pumpkin,323,1002,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,saluki
1339,672988786805112832,2015-12-05 04:00:04 +0000,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper,10,10,Schnozz,308,1021,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset
1342,672975131468300288,2015-12-05 03:05:49 +0000,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles,10,10,Chuckles,999,1781,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,french bulldog
1343,672970152493887488,2015-12-05 02:46:02 +0000,This is Chet. He's having a hard time. Really struggling. 7/10 hang in there pupper,7,10,Chet,384,1005,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset
1344,672968025906282496,2015-12-05 02:37:35 +0000,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10,11,10,Gustaf,593,1381,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,italian greyhound
1345,672964561327235073,2015-12-05 02:23:49 +0000,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend,10,10,Terry,690,1496,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla
1347,672877615439593473,2015-12-04 20:38:19 +0000,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar,8,10,Oscar,396,1079,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,german short-haired pointer
1348,672834301050937345,2015-12-04 17:46:12 +0000,"This is Ed. He's not mad, just disappointed. 10/10",10,10,Ed,614,1379,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset
1349,672828477930868736,2015-12-04 17:23:04 +0000,This is Jerry. He's a Timbuk Slytherin. Eats his pizza from the side first. Crushed that cup with his bare paws 9/10,9,10,Jerry,522,1323,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,miniature pinscher
1350,672640509974827008,2015-12-04 04:56:09 +0000,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down,9,10,Leonidas,345,1021,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,chihuahua
1352,672614745925664768,2015-12-04 03:13:46 +0000,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10,6,10,Norman,635,1281,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,pembroke
1354,672591762242805761,2015-12-04 01:42:26 +0000,This is Taz. He boxes leaves. 10/10,10,10,Taz,359,996,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,saluki
1357,672488522314567680,2015-12-03 18:52:12 +0000,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie",10,10,Jackie,474,1167,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,pembroke
1360,672475084225949696,2015-12-03 17:58:48 +0000,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well,8,10,Buddy,759,1514,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden retriever
1361,672466075045466113,2015-12-03 17:23:00 +0000,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups,12,10,Franq,584,1415,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,chow
1362,672272411274932228,2015-12-03 04:33:27 +0000,This is Pippin. He is terrified of his new little yellow giraffe. 11/10,11,10,Pippin,3627,6787,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,golden retriever
1364,672264251789176834,2015-12-03 04:01:02 +0000,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10,10,10,Kreg,371,1198,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,german shepherd
1366,672254177670729728,2015-12-03 03:21:00 +0000,This is Rolf. He's having the time of his life. 11/10 good pupper,11,10,Rolf,788,1494,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug
1369,672239279297454080,2015-12-03 02:21:48 +0000,This is Ridley. He doesn't know how to couch. 7/10,7,10,Ridley,342,939,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute
1371,672222792075620352,2015-12-03 01:16:17 +0000,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10,9,10,Cal,228,817,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,pug
1372,672205392827572224,2015-12-03 00:07:09 +0000,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper,9,10,Opal,1244,2375,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,blenheim spaniel
1373,672169685991993344,2015-12-02 21:45:16 +0000,This is Bradley. That is his sandwich. He carries it everywhere. 10/10,10,10,Bradley,396,1063,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,pug
1374,672160042234327040,2015-12-02 21:06:56 +0000,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper,8,10,Bubba,389,910,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,french bulldog
1376,672095186491711488,2015-12-02 16:49:14 +0000,This is Tuco. That's the toast that killed his father. 9/10,9,10,Tuco,393,1041,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,chihuahua
1377,672082170312290304,2015-12-02 15:57:30 +0000,This is Patch. He wants to be a Christmas tree. 11/10,11,10,Patch,394,988,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,samoyed
1379,671896809300709376,2015-12-02 03:40:57 +0000,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable,10,10,Lola,4443,8882,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,pembroke
1380,671882082306625538,2015-12-02 02:42:26 +0000,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog,11,10,Batdog,1476,3630,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,basset
1381,671879137494245376,2015-12-02 02:30:43 +0000,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad,5,10,Brad,738,1485,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,french bulldog
1382,671874878652489728,2015-12-02 02:13:48 +0000,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel,10,10,Mia,591,1308,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,pembroke
1390,671735591348891648,2015-12-01 17:00:19 +0000,This is Oscar. He's ready for Christmas. 11/10,11,10,Oscar,804,1513,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,french bulldog
1392,671547767500775424,2015-12-01 04:33:59 +0000,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10,10,10,Marley,638,1427,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,pomeranian
1395,671538301157904385,2015-12-01 03:56:22 +0000,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet,8,10,Baxter,430,968,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,basset
